id,name,installed_capacity_MW,type,country_code,lat,lon,dam_height_m,volume_Mm3,storage_capacity_MWh,pypsa_id,GEO
2981,Kaldåga,15,HDAM,NO,66.053038,13.336591,565,13.799999999999999,17429.399999999998,,
2982,Nedre Røssåga,350,HDAM,NO,66.052027,13.774634,244.4,19,11190.999999999998,,
2983,Sjona,52,HDAM,NO,66.310342,13.563553,267.7,72,46008,,
2984,Bjerka,20,HDAM,NO,66.062707,13.997822,357,153,128826,,
2985,Langvatn,90,HDAM,NO,66.336842,14.166999,43,54,4752,,
2986,Fagervollan,21,HDAM,NO,66.375658,13.657311,227,74,51059.99999999999,,
2987,Reppa,10,HDAM,NO,66.645942,13.560479,575,30.9,40880.7,,
2988,Svartisen,600,HDAM,NO,66.724624,13.941961,543,3506,4869834,,
2989,Sundsfjord,96,HDAM,NO,66.971196,14.157405,328.39,266,205086,,
2990,Forså,12,HDAM,NO,66.951346,14.2253,295,63.3,45892.5,,
2991,Oldereid,15,HDAM,NO,67.129685,14.955136,319,56,43624,,
2992,Sjønstå,66,HDAM,NO,67.19867,15.724273,125,2.7,785.6999999999999,,
2993,Siso,180,HDAM,NO,67.323103,15.722386,650,547.1,811896.4,,
2994,Daja,30,HDAM,NO,67.082708,16.055171,155,316.3,109756.09999999999,,
2995,Fagerli,48,HDAM,NO,67.116045,16.067266,231.69,0,0,,
2996,Lomi,118,HDAM,NO,67.120911,16.120824,560,473,620103,,
2997,Heggmoen,10,HDAM,NO,67.355703,14.8518,116.69,116,32132.000000000004,,
2998,Kobbelv,300,HDAM,NO,67.621621,16.007076,590,1476,2121012,,
2999,Sagfossen,11.3,HDAM,NO,67.904601,15.860028,45,4,436,,
3000,Slunkajavrre,21,HDAM,NO,67.807909,16.115713,246.5,85,49555,,
3001,Rekvatn,23.3,HDAM,NO,67.824218,15.993795,207.5,77,33110,,
3002,Sørfjord I,75,HDAM,NO,68.060656,16.668725,486,107,122621.99999999999,,
3003,Skjomen,300,HDAM,NO,68.201085,17.36584,606.29,380.8,565488,,
3004,Niingen,17,HDAM,NO,68.536733,17.028622,501.7,34,39338,,
3005,Håkvik,12,HDAM,NO,68.403304,17.42153,216.6,48,25008.000000000004,,
3006,Sildvik,65,HDAM,NO,68.397625,17.799681,660,94.9,148993.00000000003,,
3007,Nygård,25,HDAM,NO,68.475637,17.626088,253.89,96.5,55391,,
3008,Lakshola,30,HDAM,NO,67.451702,15.742424,314,24.5,18914,,
3009,Innset,90,HDAM,NO,68.657726,18.821514,185,1027,428258.99999999994,,
3010,Straumsmo,130,HDAM,NO,68.740897,18.653453,229,3.7,1909.2000000000003,,
3011,Bardufoss,41.5,HDAM,NO,69.043788,18.589681,52.79,,,,
3012,Dividalen,26,HDAM,NO,68.875470000000007,19.559838,278.5,135.7,84541.09999999999,,
3013,Skibotn,70,HDAM,NO,69.312883,20.34206,440,145.6,153025.6,,
3014,Guolásjohka,80,HDAM,NO,69.456759,20.909812,719.09,134.6,224916.59999999998,,
3015,Småvatna,18.8,HDAM,NO,69.684261,22.154025,225,61.8,30961.8,,
3016,Alta,150,HDAM,NO,69.718538,23.807803,185,135,58455,,
3017,Nedre Porsa,12.8,HDAM,NO,70.401409,23.627291,215,52,24024,,
3018,Kvænangsbotn,44,HDAM,NO,69.719354,22.057419,310,23.3,16263.400000000001,,
3019,Skogfoss,48,HDAM,NO,69.372939,29.694,19.7,2684,134200.00000000003,,
3020,Melkefoss,22,HDAM,NO,69.399366,29.787269,10.19,0,0,,
3021,Adamselv,50,HDAM,NO,70.409576,26.701874,200,387.4,178204,,
3022,Kuråsfoss,10.6,HDAM,NO,62.673965,11.454045,48,215,23005,,
3023,Gravfoss II,30.2,HDAM,NO,59.929421,9.946417,20,,,,
3024,Gravfoss I,18.6,HDAM,NO,59.931023,9.945466,19.7,,,,
3025,Øksenelvane,28,HDAM,NO,61.841526,5.802617,375,12,11112,,
3026,Bjølvo,99.2,HDAM,NO,60.44,6.412634,870,92.5,195174.99999999997,,
3027,Tyin,374,HDAM,NO,61.297126,7.849949,1040,367.3,953878.1,,
3028,Leirdøla,125,HDAM,NO,61.4371,7.23479,454,178,189926,,
3029,Rana,500,HDAM,NO,66.294966,14.270422,505.29,2039.5,2447400,,
3030,Døvikfoss,15,HDAM,NO,59.885624,9.909036,6.09,,,,
3031,Tafjord 3,22,HDAM,NO,62.149826,7.43549,329,36.2,27656.800000000003,,
3032,Tjodan,110,HDAM,NO,59.043816,6.646543,885.5,112.3,228642.8,,
3033,Glomfjord,20,HDAM,NO,66.796875,14.000939,463.5,17,15742,,
3034,Vinje,300,HDAM,NO,59.625305,7.853282,221.8,307.2,154828.8,,
3035,Målset,20,HDAM,NO,60.978203,6.516092,175,95.89999999999999,38072.299999999996,,
3036,Nore II,52,HDAM,NO,60.238241,9.00084,100,0,0,,
3037,Kjela,62,HDAM,NO,59.736731,7.434555,174,517.1,216664.9,,
3038,Strandfossen,25,HDAM,NO,60.909193,11.525804,12.5,,,,
3039,Tokke,430,HDAM,NO,59.445572,8.040303,393.5,11.2,10449.6,,
3040,Byrte,20,HDAM,NO,59.496878,7.829058,285,58.2,40390.799999999996,,
3041,Lio,43,HDAM,NO,59.46516,7.932223,346,75.5,64477.00000000001,,
3042,Askerudfoss,13.2,HDAM,NO,60.20311,10.342111,20.6,,,,
3043,Åmli-Gjøv,18.4,HDAM,NO,58.767746,8.481447,54.5,,,,
3044,Mår,180,HDAM,NO,59.885372,8.673893,823,260.4,473407.2,,
3045,Tjørhom,120,HDAM,NO,58.881372,6.817814,158,931.58,344684.6,,
3046,Framruste,75,HDAM,NO,61.937434,7.886853,325.6,166,128152.00000000001,,
3047,Øyberget,99.5,HDAM,NO,61.92177,8.090528,149.6,0.55,202.95000000000002,,
3048,Follafoss,48.1,HDAM,NO,63.986371,11.094741,175.3,32,14464,,
3049,Grunnåi,14.8,HDAM,NO,59.517958,8.671041,389,0,0,,
3050,Breiava,14.8,HDAM,NO,59.159053,6.612866,60,40,5680,,
3051,Blåfalli Vik,230,HDAM,NO,59.844023,5.994117,374.8,22.4,21011.199999999997,,
3052,Innvik,15.5,HDAM,NO,61.840737,6.63878,512,,,,
3053,Byrkjelo,13.27,HDAM,NO,61.733638,6.5085750000000004,137,0,0,,
3054,Hunsfoss,25.1,HDAM,NO,58.26146,7.971019,13.67,,,,
3055,Sønnå L,62.5,HDAM,NO,59.639932,6.379562,253,9.7,6101.299999999999,,
3056,Sønnå H,212.4,HDAM,NO,59.639932,6.379562,550,35.3,49596.5,,
3057,Leirfossene,45,HDAM,NO,63.372365,10.404037,61,,,,
3058,Kjøsnesfjorden,84,HDAM,NO,61.511812,6.60963,775.4,31.86,61935.84,,
3059,Jøssang,34,HDAM,NO,59.002831,6.081568,281,24.35,17678.100000000002,,
3060,Holsbru,48.9,HDAM,NO,61.310276,7.832645,687.8,0,0,,
3061,Skarg,24,HDAM,NO,59.350378,7.295355,81,0,0,,
3062,Eiriksdal,80,HDAM,NO,61.23865,6.15936,570.4,37.6,52226.40000000001,,
3063,Askerudfoss,13.2,HDAM,NO,60.20244,10.341292,20.6,,,,
3064,Kjensvatn,14,HDAM,NO,66.057335,14.243865,70,314,55577.99999999999,,
3065,Smådøla,13.7,HDAM,NO,61.736211,8.936282,123,,,,
3066,Embretsfoss,71,HDAM,NO,59.900819,9.927742,16.3,,,,
3067,Braskereidfoss,35.95,HDAM,NO,60.706522,11.792213,9.5,0.5,11,,
3068,Vittingfoss,33.5,HDAM,NO,59.474663,10.003857,20.1,,,,
3069,Holmen,25,HDAM,NO,60.849199,6.722972,278.5,,,,
3070,Iveland,87,HDAM,NO,58.391758,7.894413,50.5,222.3,24897.600000000002,,
3071,Nedre Røssåga,350,HDAM,NO,66.052217,13.772272,244.4,19,11190.999999999998,,
3072,Rendalen,100.5,HDAM,NO,61.811048,11.111031,209.69,,,,
3073,Trælandsfos,10,HDAM,NO,58.348147,6.964907,25.7,,,,
3074,Govddesåga,26.8,HDAM,NO,66.923648,14.393596,220.5,,,,
3075,Rånåsfoss,128.4,HDAM,NO,60.029155,11.319597,12.3,1312,38048,,
3076,Tosdalen,19.3,HDAM,NO,65.28981,13.041161,531.37,0,0,,
3077,Ringedalen,23,HDAM,NO,60.115822,6.625288,513,,,,
3078,Høgefoss,25,HDAM,NO,58.951489,8.51841,64,,,,
3079,Rosten,80,HDAM,NO,61.860793,9.408787,103.5,,,,
3080,Storåselva,25.5,HDAM,NO,64.279771,12.617346,124,,,,
3081,Lysebotn 2,370,HDAM,NO,59.065338,6.632272,669.7,556,952428,,
3082,Hellefoss,11,HDAM,NO,59.786684,9.89859,5.3,,,,
3083,Duge,200,HPHS,NO,59.128898,6.892177,220,1400,777000.0000000001,,
3084,Saurdal,640,HPHS,NO,59.479142,6.692334,437,3112,3192912.0000000005,,
3085,Jukla,35,HPHS,NO,60.191553999999996,6.389273,200,341,122759.99999999999,,
3086,Øljusjøen,50,HPHS,NO,61.00358,8.068592,211.8,161,74382,,
3087,Herva,33,HPHS,NO,61.565905,7.866189,257,251.7,141203.7,,
3088,Brattingfoss,10.7,HPHS,NO,64.046234,11.082015,118.3,107,26536,,
3089,Aurland III,270,HPHS,NO,60.798131,7.571407,400,448,420224,,
3090,Tevla,49.6,HPHS,NO,63.39412,11.913236,164.5,252.2,101888.8,,
3091,Nygard,56,HPHS,NO,60.892783,6.065016,450,102.8,96015.20000000001,,
3092,Hetland,1.5,HDAM,NO,58.524009,5.835996,57,7.7,1031.8,,
3093,Grødemfoss,3.08,HDAM,NO,58.406025,6.101414,62,,,,
3094,Honnefoss,2.88,HDAM,NO,58.418928,6.109621,39.59,61.1,4582.5,,
3095,Sviland,2,HDAM,NO,58.828634,5.832796,76,9.2,1407.6,,
3096,Oltedal,9.3,HDAM,NO,58.828059,6.055009,72,30.8,4928,,
3097,Oltesvik,5,HDAM,NO,58.851993,6.123136,37.5,2.9,229.1,,
3098,Dalen 1,4.9,HDAM,NO,59.022811,6.070447,181,,,,
3099,Sagefoss,2.9,HDAM,NO,58.254535,6.792104,106,5.7,1390.8,,
3100,Høylandsfoss,7.5,HDAM,NO,58.281282,6.815432,54.5,23.299999999999997,2865.8999999999996,,
3101,Tryland,5.4,HDAM,NO,58.222591,7.335344,133,19.8,5128.200000000001,,
3102,Haukland,4.9,HDAM,NO,58.465032,6.544323,252.5,8.5,5261.5,,
3103,Osen,4,HDAM,NO,58.662373,6.617867,57.29,60,7380,,
3104,Kuli,6,HDAM,NO,58.716308,6.632331,163.5,40,13879.999999999998,,
3105,Taraldsvik,1.5,HDAM,NO,68.44041,17.469644,425,9.3,9690.600000000002,,
3106,Longerak,1.3,HDAM,NO,58.752982,7.857013,298,12.5,6437.5,,
3107,Berlifoss,9.5,HDAM,NO,58.945931,8.482192,29,,,,
3108,Tjønnefoss,6,HDAM,NO,58.982861,8.533434,17.7,0,0,,
3109,Nisserdam,1.8,HDAM,NO,59.007843,8.551741,6.9,244.20000000000002,3174.6,,
3110,Vafos,4.89,HDAM,NO,58.895751,9.337293,13.19,0,0,,
3111,Langfoss,2.4,HDAM,NO,58.901719,9.337977,7.69,0,0,,
3112,Tveitereidfoss,2.6,HDAM,NO,58.924804,9.333019,9.3,0,0,,
3113,Dalsfos,6.2,HDAM,NO,58.96678,9.313175,22,450,21600,,
3114,Kammerfoss,1.9,HDAM,NO,58.884596,9.347581,6.4,,,,
3115,Fritzøe,3.3,HDAM,NO,59.052673,10.018279,23.29,66,3036,,
3116,Tou,1.1,HDAM,NO,59.064155,5.913017,13.5,8.5,272,,
3117,Børtveit,2.4,HDAM,NO,59.890018,5.517792,356.39,1.9,1582.6999999999998,,
3118,Valen,3.8,HDAM,NO,59.827389,5.795448,300,2.4,1521.6000000000001,,
3119,Blåfalli III L,5,HDAM,NO,59.874725,6.074132,57,13.6,2080.8,,
3120,Skulafossen,4.5,HDAM,NO,60.274631,6.039434,175,6.800000000000001,2577.2000000000003,,
3121,Sand,3.5,HDAM,NO,59.465305,6.319367,326.8,0,0,,
3122,Middyr,1.3,HDAM,NO,59.871267,7.007766,66,10,1500,,
3123,Eidesfossen,3.8,HDAM,NO,60.283708,6.297254,70,,,,
3124,Kaldestad,6.3,HDAM,NO,60.364247,6.150255,596,6.6,9616.199999999999,,
3125,Suvdøla,4.6,HDAM,NO,59.148941,8.772761,250,,,,
3126,Ulefoss,6.4,HDAM,NO,59.281295,9.252866,10,,,,
3127,Aall-Ulefoss,5.7,HDAM,NO,59.281502,9.253044,10.6,,,,
3128,Bjordalen,3,HDAM,NO,59.674308,8.558894,56.5,45.6,4195.2,,
3129,Mydalen,7,HDAM,NO,59.715441,8.699349,126,97.2,28965.6,,
3130,Hølseter,2,HDAM,NO,59.8461,9.294561,70,10,1530,,
3131,Eidet,2.3,HDAM,NO,59.205644,9.609151,5,,,,
3132,Mo,2.3,HDAM,NO,59.294939,9.560249,65,0,0,,
3133,Hogstad,9.6,HDAM,NO,59.321348,9.657249,135.5,2.1,657.3,,
3134,Toklev,4.8,HDAM,NO,59.362264,9.663048,80.59,58.5,7897.500000000001,,
3135,Kiste,5.87,HDAM,NO,59.242816,9.811942,43,16.7,1302.6,,
3136,Nybrufoss,3,HDAM,NO,59.667538,9.652135,13.24,,,,
3137,Vestfossen,2.8,HDAM,NO,59.733039,9.872011,16.2,65.9,2438.2999999999997,,
3138,Mossefossen,3.1,HDAM,NO,59.438716,10.668395,22.4,73,4088,,
3139,Horga,7.2,HDAM,NO,60.053334,9.54561,204,19.7,9199.9,,
3140,Haugfoss,3.6,HDAM,NO,59.913781,9.885792,37,14.3,1186.9,,
3141,Hammeren,4.7,HDAM,NO,59.996669,10.749974,105,38.550000000000004,7401.600000000001,,
3142,Begna,5.6,HDAM,NO,60.202559,10.249582,8,,,,
3143,Kistefoss I,1.4,HDAM,NO,60.221484,10.369892,9,,,,
3144,Kistefoss II,4.2,HDAM,NO,60.222094,10.368595,10.5,,,,
3145,Bergerfoss,3.3,HDAM,NO,60.227748,10.376135,5.4,408.6,5311.8,,
3146,Toverud,6,HDAM,NO,60.42073,10.384411,230.1,20,10740,,
3147,Trengereid,3.5,HDAM,NO,60.428801,5.623467,388,2.7,2624.4,,
3148,Arna,2.2,HDAM,NO,60.460743,5.437516,61,1.6,238.4,,
3149,Tøsse,3.5,HDAM,NO,60.617731,5.586937,52,5.6000000000000005,924.0000000000001,,
3150,Osvatn,2.3,HDAM,NO,60.613506,5.604592,205,8,3784,,
3151,Myra,3.7,HDAM,NO,60.426946,5.830623,18.2,4.4,224.4,,
3152,Møllen,2,HDAM,NO,60.476306,5.738424,80,,,,
3153,Ardalen,2.5,HDAM,NO,60.476156,5.777838,120,7.0600000000000005,2040.3400000000001,,
3154,Fossmark,9,HDAM,NO,60.51216,5.725404,432,1.8,1875.6000000000001,,
3155,Hommelfoss,2.8,HDAM,NO,60.900223,5.617948,186.5,1.2,522,,
3156,Nedre Svultingen,8.8,HDAM,NO,61.154508,5.350066,68,10,1370,,
3157,Øvre Svultingen,6.45,HDAM,NO,61.160205,5.478088,103,25.6,6963.200000000001,,
3158,Dyrnesli,6.5,HDAM,NO,61.204232,5.811211,317,7.4,5157.8,,
3159,Stongfjord,2.9,HDAM,NO,61.427966,5.169401,90,4.5,940.5,,
3160,Oslandsbotn,2.9,HDAM,NO,61.421609,5.233451,188,5.9,2643.2000000000003,,
3161,Øvre Markevatn,5,HDAM,NO,61.446092,5.335162,113.8,29.5,8201,,
3162,Nedre Markevatn,2.8,HDAM,NO,61.462956,5.322116,42,0,0,,
3163,Skogheim,7.7,HDAM,NO,61.675014,5.783222,341,19,15636.999999999998,,
3164,Rognsfossen,6,HDAM,NO,60.632487,6.431704,19.29,,,,
3165,Ulvik I,1.4,HDAM,NO,60.569184,6.914784,60,,,,
3166,Kjosfoss,4.2,HDAM,NO,60.746899,7.134759,97.3,10.5,2173.4999999999995,,
3167,Leinafoss,4.8,HDAM,NO,60.831726,7.118358,54,,,,
3168,Aurland V (Reppa),9,HDAM,NO,60.804002,7.35285,395,16,15440,,
3169,Trysilfossen,3.2,HDAM,NO,61.750061,6.276408,11.5,42.8,1155.6,,
3170,Brekkefoss,1.6,HDAM,NO,60.887458,8.460594,38,0,0,,
3171,Nyset,5,HDAM,NO,61.163283,7.750692,61,44.3,7309.5,,
3172,Eidsfoss,4.1,HDAM,NO,61.176741,8.390973,49,11,1144,,
3173,Fivlemyr,2,HDAM,NO,61.651647,7.749793,230,11.1,5594.4000000000005,,
3174,Vestbakken,1.2,HDAM,NO,60.667445,10.601301,43,38.95,3622.3500000000004,,
3175,Åvella,4.1,HDAM,NO,60.800747,10.112018,335,0,0,,
3176,Åmot,1.8,HDAM,NO,60.782651,10.647651,56,,,,
3177,Brufoss,2.2,HDAM,NO,60.790333,10.678292,32.5,,,,
3178,Høgfallet,1.1,HDAM,NO,60.883093,10.645797,38.5,,,,
3179,Roppa,5,HDAM,NO,61.240405,10.058534,473,13.7,14617.9,,
3180,Raua,1.1,HDAM,NO,61.271742,10.132687,391.7,5,3815,,
3181,Tyria I,3.3,HDAM,NO,61.114006,10.671124,176,,,,
3182,Tyria II,2.2,HDAM,NO,61.124574,10.695165,114,18.7,4375.8,,
3183,Vinkelfallet,7.1,HDAM,NO,61.532876,10.141178,109,0,0,,
3184,Skorge,1.8,HDAM,NO,61.999026,5.458976,340,14.9,10623.699999999999,,
3185,Dale,5.2,HDAM,NO,62.063219,5.926706,619,6.3,9097.199999999999,,
3186,Sørbrandal,9.5,HDAM,NO,62.166186,5.568516,369,30.2,26636.399999999998,,
3187,Gjerdsvika,4,HDAM,NO,62.256071,5.583927,196,22.5,10957.5,,
3188,Ulsteindal,1.3,HDAM,NO,62.364988,5.846615,195,2.9,1307.9,,
3189,Eidsfossen,7,HDAM,NO,61.756728,6.245741,32.5,,,,
3190,Kopa,2.6,HDAM,NO,62.03365,6.395565,83.3,17.5,3307.5,,
3191,Kolfossen,2.7,HDAM,NO,62.048644,6.393757,46,2.1,174.3,,
3192,Vatne,3,HDAM,NO,62.140353,6.249861,90,,,,
3193,Bjørdal,4.3,HDAM,NO,62.134142,6.299359,291,11.69,7353.009999999999,,
3194,Nedre Tessa 1,7,HDAM,NO,61.846025,8.96078,146.5,,,,
3195,Verma,9.3,HDAM,NO,62.347518,8.050175,416,32.4,29581.2,,
3196,Istad,4.8,HDAM,NO,62.805201,7.700295,158,,,,
3197,Grønnedal,1.76,HDAM,NO,62.840822,7.701925,60,16.95,2593.35,,
3198,Skar,2.9,HDAM,NO,62.833476,8.300592,148.8,16.1,5635,,
3199,Reinset,4.9,HDAM,NO,62.804585,8.502891,263.6,10.5,5712.000000000001,,
3200,Angvik,1.1,HDAM,NO,62.891387,8.083062,56,,,,
3201,Valsøyfjord,4.28,HDAM,NO,63.121025,8.568069,187,0,0,,
3202,Einunna,9,HDAM,NO,62.231331,10.342027,121.69,85,23545,,
3203,Sama,7.9,HDAM,NO,63.111583,10.601726,49.59,120,16200.000000000004,,
3204,Brekke,8,HDAM,NO,59.148451,11.556397,26.6,38.410000000000004,2266.19,,
3205,Brekke,1.5,HDAM,NO,59.438701,11.225482,15,,,,
3206,Gapestad,1.5,HDAM,NO,59.435697,11.241683,15.5,,,,
3207,Buer,1.5,HDAM,NO,59.433144,11.279994,16,,,,
3208,Ørje,1.75,HDAM,NO,59.4806,11.65264,9.5,64.9,1557.6000000000001,,
3209,Mago D,1.6,HDAM,NO,60.320995,11.26002,8,,,,
3210,Bøhnsdalen,3,HDAM,NO,60.286995,11.194128,18.2,121.7,4502.9,,
3211,Skjefstadfoss I,4,HDAM,NO,60.826503,11.610549,9.39,,,,
3212,Kvernfallet,1.1,HDAM,NO,61.195979,11.549010000000001,18,,,,
3213,Osfallet,5.6,HDAM,NO,61.201663,11.506418,40.79,,,,
3214,Hylla,2.9,HDAM,NO,61.665298,12.018904,324,1.05,767.5500000000001,,
3215,Røstefoss,3,HDAM,NO,62.507535,11.263389,9.5,,,,
3216,Haukvik,2.6,HDAM,NO,63.195269,8.930589,300,2.5,1805,,
3217,Skjenaldfoss,4.8,HDAM,NO,63.293668,9.728589,59.29,39.8,5293.4000000000005,,
3218,Løkaunet,9.3,HDAM,NO,63.268184,10.458287,52,0,0,,
3219,Øvre Leirfoss,3.1,HDAM,NO,63.372869,10.407425,34,,,,
3220,Nedre Leirfoss,2.4,HDAM,NO,63.381842,10.396675,27,,,,
3221,Julskaret,7,HDAM,NO,63.140481,10.968042,106.8,65,15795,,
3222,Hasselelva,1.1,HDAM,NO,63.651006,9.904295,60,4.5,598.5,,
3223,Teksdal,2.5,HDAM,NO,63.848701,9.890697,42,37.5,3075,,
3224,Vik,1.2,HDAM,NO,64.241997,10.390436,87,4,780,,
3225,Langåsfoss,1.13,HDAM,NO,63.716032,11.352587,80,4.6,782,,
3226,Ulefoss,2.1,HDAM,NO,64.830095,11.933663,29,,,,
3227,Salsbruket,1.5,HDAM,NO,64.801645,11.862156,15.3,,,,
3228,Liavatn,1.8,HDAM,NO,64.843237,11.971394,56.09,89.1,9890.1,,
3229,Liafoss,2.9,HDAM,NO,64.838852,11.95325,45.59,67.3,6797.3,,
3230,Hansfoss,1.3,HDAM,NO,63.72116,11.450426,48,7.4,851.0000000000001,,
3231,Riksheim,5.3,HDAM,NO,62.35265,6.559334,258.74,0,0,,
3232,Lekum,1.5,HDAM,NO,59.522939,11.245471,31.39,,,,
3233,Ål,3.2,HDAM,NO,60.650263,8.612254,30.5,,,,
3234,Skjærlivatn,2.6,HDAM,NO,64.227295,10.406153,121,8.2,2468.1999999999994,,
3235,Tafjord 6,1.8,HDAM,NO,62.133172,7.559238,36,68,6324,,
3236,Hjelmeland,6,HDAM,NO,59.223845,6.219298,145,2,698,,
3237,Byafossen,6,HDAM,NO,64.038102,11.552455,8,0,0,,
3238,Scheldefoss,1.4,HDAM,NO,64.46592,10.946658,22.5,11.9,583.1,,
3239,Morkenfoss,2.1,HDAM,NO,64.429329,10.959254,50.5,14.200000000000001,1661.4000000000003,,
3240,Skree,6.9,HDAM,NO,59.353813,8.079771,55.1,0,0,,
3241,Fossheim,8.32,HDAM,NO,61.579621,6.502653,326,0,0,,
3242,Raubergfossen,2.7,HDAM,NO,62.943628,11.107214,61.5,6,875.9999999999999,,
3243,Storfallet,2.7,HDAM,NO,61.371819,11.104129,71.4,6.4,1062.4,,
3244,Kinso,4.1,HDAM,NO,60.351842,6.757931,111,,,,
3245,Gausbu,7.2,HDAM,NO,59.367561,7.892581,88,116.8,24528,,
3246,Sundfossen,2.2,HDAM,NO,64.078152,11.632431,4.4,165,1650.0000000000002,,
3247,Skonningsfoss,2.4,HDAM,NO,59.126285,11.41814,7.69,,,,
3248,Flittig,5.5,HDAM,NO,59.323002,9.53647,145,24.92,7750.120000000001,,
3249,Tveitafoss,1.7,HDAM,NO,60.417636,7.190418,62,,,,
3250,Ramstaddal,1.2,HDAM,NO,62.398629,6.800512,380,0.81,749.2500000000001,,
3251,Staffi,3.8,HDAM,NO,59.866907,6.087542,214,5.699999999999999,3009.6,,
3252,Eid,9.6,HDAM,NO,60.720717,9.713376,12.5,,,,
3253,Vestrebotn,2.8,HDAM,NO,60.995104,5.722891,78.7,47.6,9234.400000000001,,
3254,Meisal II,4.1,HDAM,NO,62.788628,8.232293,605,2.5,3559.9999999999995,,
3255,Fausa II,7,HDAM,NO,62.357548,6.894803,330,15.6,10576.800000000001,,
3256,Fossan,2.5,HDAM,NO,63.027127,11.70028,28,50,3450,,
3257,Ulvilla,1.1,HDAM,NO,63.796846,11.816394,84.5,14.8,3004.4000000000005,,
3258,Sagebergfoss,1.2,HDAM,NO,63.244057,10.16954,26.6,19.7,1103.2,,
3259,Midtre Tessa,7,HDAM,NO,61.842305,8.960191,159.5,,,,
3260,Fossheimfoss,1.9,HDAM,NO,61.029947,9.049017,6.69,92.30000000000001,1476.8000000000002,,
3261,Hellandsfossen,2.5,HDAM,NO,60.832358,5.883056,31,,,,
3262,Hattebergsdalen,4.96,HDAM,NO,59.97063,6.063545,155.5,6.3,2394,,
3263,Stadheim,4.53,HDAM,NO,62.073293,6.912715,64.25,,,,
3264,Åsedøla,1.49,HDAM,NO,61.520443,5.7955,,,,,
3265,Svartkulp,3.9,HDAM,NO,59.729116,6.627519,,103.1,10619.3,,
3266,Blåfalli V,8.1,HDAM,NO,59.919097,6.187562,56,102,13260,,
3267,Moelv,1.2,HDAM,NO,60.943698,10.745986,57,15.5,2061.5,,
3268,Juvfossen,7,HDAM,NO,62.246257,6.890174,172,,,,
3269,Tysseland,4.8,HDAM,NO,59.507622,6.218006,225,,,,
3270,Lindland,8.1,HDAM,NO,58.358825,6.300171,106,18.8,4662.4,,
3271,Sage,8.9,HDAM,NO,61.482112,7.440386,340,7.05,5809.2,,
3272,Ågjølet,1.34,HDAM,NO,61.557977,6.336555,49,,,,
3273,Austdøla,1.3,HDAM,NO,59.949378,6.616217,147,,,,
3274,Veiteberg,2.07,HDAM,NO,61.618866,6.642294,169,,,,
3275,Befring,4.5,HDAM,NO,61.609102,6.635326,281,,,,
3276,Brødbølfoss,2.4,HDAM,NO,60.033452,12.371142,40,19.1,1566.2000000000003,,
3277,Sagnfossen,6.2,HDAM,NO,61.161372,12.445738,9.5,,,,
3278,Øvre Fiskumfoss,7.6,HDAM,NO,64.556298,12.4777,6.69,,,,
3279,Tunnsjøfoss,8.5,HDAM,NO,64.690136999999993,13.215878,8.1,440,7919.999999999999,,
3280,Langfjord,9,HDAM,NO,65.375183,12.700826,255,3.2,2000,,
3281,Ildgrubfossen,6.5,HDAM,NO,66.300896,14.350961,220,7,3451,,
3282,Reinfossen,3.4,HDAM,NO,66.349608,14.342784,30,,,,
3283,Neverdalsåga,2.1,HDAM,NO,66.822241,13.980626000000001,213,22.8,9484.8,,
3284,Lysvatn,4.1,HDAM,NO,66.875106,13.84261,284,28,19936,,
3285,Langvatn,5.4,HDAM,NO,66.887296,14.153085,60.59,55.2,7617.600000000001,,
3286,Sjøfossen,3.6,HDAM,NO,66.970862,14.146661,57,0,0,,
3287,Dragefossen,3.3,HDAM,NO,67.023919,15.321611,100,5.6,1343.9999999999998,,
3288,Tennesvatn,1.5,HDAM,NO,67.939616,12.981575,238,7,3647.0000000000005,,
3289,Solbjørn,4.2,HDAM,NO,68.004201,13.161108,84,45.5,6460.999999999999,,
3290,Kvarv,2.2,HDAM,NO,67.466473,15.58268,238.8,2.1,1068.8999999999999,,
3291,Trollfjord I,3.2,HDAM,NO,68.362655,14.930794,178,17,7191,,
3292,Trollfjord II,1.4,HDAM,NO,68.365216,14.936124,450,3.6,3499.2000000000003,,
3293,Fiskefjord,1.5,HDAM,NO,68.561862,15.362692,60,6.5,929.4999999999999,,
3294,Djupfjord II,2.6,HDAM,NO,68.586646,15.514319,109,15.600000000000001,3400.8,,
3295,Djupfjord I,5.1,HDAM,NO,68.602589,15.47339,146,9.6,3398.3999999999996,,
3296,Strielv,1.7,HDAM,NO,68.610897,15.46858,320.5,1.6,1259.2,,
3297,Vangpollen,3.5,HDAM,NO,68.611578,15.58176,313,13.4,9299.6,,
3298,Sørfjord II,4,HDAM,NO,68.037607,16.690698,60.5,5.2,707.2,,
3299,Hjertvatn,2.5,HDAM,NO,68.237491,16.747107,194.9,23,7429,,
3300,Bjørkåsen,3.68,HDAM,NO,68.327861,16.786002,82.5,50,8750,,
3301,Helleren,2.4,HDAM,NO,68.656705,17.210189,20,0,0,,
3302,Skoddeberg,6.78,HDAM,NO,68.625246,17.260847,70,56,9968,,
3303,Lovik,1.2,HDAM,NO,68.927489,15.776553,92,13.5,2497.5,,
3304,Sør-Forså,1.1,HDAM,NO,68.737853,16.962374,155,6.5,2476.5,,
